id,guid,key,description,modified,deprecated,ship_html,details_json
121061,eb810cd6-ac29-40fe-9a00-75996584e209,063H,GEESTE,2024-06-13T01:12:47.98,FALSE,https://vocab.ices.dk/?codeguid=eb810cd6-ac29-40fe-9a00-75996584e209,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/eb810cd6-ac29-40fe-9a00-75996584e209
198410,fc1aeb2b-db04-4cdd-93fe-1efd1a6e276d,063I,BARBARA,2024-06-13T01:12:51.493,FALSE,https://vocab.ices.dk/?codeguid=fc1aeb2b-db04-4cdd-93fe-1efd1a6e276d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fc1aeb2b-db04-4cdd-93fe-1efd1a6e276d
121062,56599b83-b3ca-4355-aaf2-956ac530b291,063J,HECHT,2024-06-13T01:12:56.057,FALSE,https://vocab.ices.dk/?codeguid=56599b83-b3ca-4355-aaf2-956ac530b291,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/56599b83-b3ca-4355-aaf2-956ac530b291
121063,c54ae71f-08a5-4cb7-b36b-61da8752681b,063K,ISLAND,2024-06-13T01:12:59.603,FALSE,https://vocab.ices.dk/?codeguid=c54ae71f-08a5-4cb7-b36b-61da8752681b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c54ae71f-08a5-4cb7-b36b-61da8752681b
121064,452db698-6033-4030-be7e-9e4587f84da6,063L,RESERVE-HOENAU,2024-06-13T01:13:03.027,FALSE,https://vocab.ices.dk/?codeguid=452db698-6033-4030-be7e-9e4587f84da6,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/452db698-6033-4030-be7e-9e4587f84da6
121065,bf9e7420-d7a4-4b96-8577-98c9dbeaafbd,063M,SASSNITZ-TRELLEBORG,2024-06-13T01:13:06.463,FALSE,https://vocab.ices.dk/?codeguid=bf9e7420-d7a4-4b96-8577-98c9dbeaafbd,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/bf9e7420-d7a4-4b96-8577-98c9dbeaafbd
121066,8051aebd-1f32-4026-8dcd-c7098cc4d5d5,063N,SCHELLFISCH,2024-06-13T01:13:09.887,FALSE,https://vocab.ices.dk/?codeguid=8051aebd-1f32-4026-8dcd-c7098cc4d5d5,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/8051aebd-1f32-4026-8dcd-c7098cc4d5d5
121067,7bb077ea-efe4-424e-a9b2-54d165ab1a27,063P,SDFALL,2024-06-13T01:13:13.263,FALSE,https://vocab.ices.dk/?codeguid=7bb077ea-efe4-424e-a9b2-54d165ab1a27,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/7bb077ea-efe4-424e-a9b2-54d165ab1a27
121068,c19a7b58-1084-40cc-9a48-e4646a5a94d8,063Q,TEREDO VERSUCHSSTAND,2024-06-13T01:13:16.703,FALSE,https://vocab.ices.dk/?codeguid=c19a7b58-1084-40cc-9a48-e4646a5a94d8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c19a7b58-1084-40cc-9a48-e4646a5a94d8
121069,98f76583-98ca-45e2-bcac-1a411b6bd051,063R,THUNFISCH,2024-06-13T01:13:20.173,FALSE,https://vocab.ices.dk/?codeguid=98f76583-98ca-45e2-bcac-1a411b6bd051,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/98f76583-98ca-45e2-bcac-1a411b6bd051
148397,66c52f35-08e9-4b13-acb1-d040ec48be7e,063S,RIO BLANCO,2024-06-13T01:13:23.627,FALSE,https://vocab.ices.dk/?codeguid=66c52f35-08e9-4b13-acb1-d040ec48be7e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/66c52f35-08e9-4b13-acb1-d040ec48be7e
195298,ba4455e3-d089-438e-91ee-6ba93ba0126e,063W,MSC LA SPEZIA,2024-06-13T01:13:27.017,FALSE,https://vocab.ices.dk/?codeguid=ba4455e3-d089-438e-91ee-6ba93ba0126e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ba4455e3-d089-438e-91ee-6ba93ba0126e
195948,03c00bda-3c61-407b-81ed-dcdae91c95a4,063Z,BANGKOK EXPRESS,2024-06-13T01:13:30.407,FALSE,https://vocab.ices.dk/?codeguid=03c00bda-3c61-407b-81ed-dcdae91c95a4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/03c00bda-3c61-407b-81ed-dcdae91c95a4
171181,04d4fc77-9201-44c7-8425-6e859bfe3d09,0641,P&O Nedlloyd Santiago,2024-06-13T01:13:33.89,FALSE,https://vocab.ices.dk/?codeguid=04d4fc77-9201-44c7-8425-6e859bfe3d09,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/04d4fc77-9201-44c7-8425-6e859bfe3d09
195394,ea2438ea-586a-4c91-a61d-5d4721420473,0647,HANJIN BASEL,2024-06-13T01:13:37.47,FALSE,https://vocab.ices.dk/?codeguid=ea2438ea-586a-4c91-a61d-5d4721420473,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ea2438ea-586a-4c91-a61d-5d4721420473
198409,ac20080e-2718-4840-a1d1-7eb909fa4d0f,064H,SG127,2024-06-13T01:13:40.88,FALSE,https://vocab.ices.dk/?codeguid=ac20080e-2718-4840-a1d1-7eb909fa4d0f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ac20080e-2718-4840-a1d1-7eb909fa4d0f
196964,e2bf23fb-8b2f-401a-8e56-4999b189a7dc,064Q,MetOp-A,2024-06-13T01:13:47.913,FALSE,https://vocab.ices.dk/?codeguid=e2bf23fb-8b2f-401a-8e56-4999b189a7dc,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e2bf23fb-8b2f-401a-8e56-4999b189a7dc
198385,f5a01976-37c3-41de-bb48-1d86d98c8b8b,064S,ODIN,2024-06-13T01:13:54.523,FALSE,https://vocab.ices.dk/?codeguid=f5a01976-37c3-41de-bb48-1d86d98c8b8b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f5a01976-37c3-41de-bb48-1d86d98c8b8b
195492,8f2f3fa0-0324-4d47-8f87-5614a9fffe5f,0655,ROTTERDAM EXPRESS,2024-06-13T01:14:01.027,FALSE,https://vocab.ices.dk/?codeguid=8f2f3fa0-0324-4d47-8f87-5614a9fffe5f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/8f2f3fa0-0324-4d47-8f87-5614a9fffe5f
198021,6f1624b0-4ed5-4c5a-98c5-c0d7d209e0af,065F,CMA CGM VELA,2024-06-13T01:14:07.59,FALSE,https://vocab.ices.dk/?codeguid=6f1624b0-4ed5-4c5a-98c5-c0d7d209e0af,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/6f1624b0-4ed5-4c5a-98c5-c0d7d209e0af
195247,ae2f33b8-b8ab-4cb3-8203-884aa6860a13,065I,HANJIN BOSTON,2024-06-13T01:14:14.243,FALSE,https://vocab.ices.dk/?codeguid=ae2f33b8-b8ab-4cb3-8203-884aa6860a13,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ae2f33b8-b8ab-4cb3-8203-884aa6860a13
259123,08881df7-c58a-42e8-a2d4-b0f320200e74,065K,HANSA CENTURY,2024-06-13T01:14:20.73,FALSE,https://vocab.ices.dk/?codeguid=08881df7-c58a-42e8-a2d4-b0f320200e74,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/08881df7-c58a-42e8-a2d4-b0f320200e74
195485,f0f559b4-e122-4059-83df-2deca152f363,065L,BUDAPEST EXPRESS,2024-06-13T01:14:27.283,FALSE,https://vocab.ices.dk/?codeguid=f0f559b4-e122-4059-83df-2deca152f363,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f0f559b4-e122-4059-83df-2deca152f363
195486,5c9b8743-d662-4afe-bbdf-ee3372fdb5f8,065U,BREMEN EXPRESS,2024-06-13T01:14:33.863,FALSE,https://vocab.ices.dk/?codeguid=5c9b8743-d662-4afe-bbdf-ee3372fdb5f8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/5c9b8743-d662-4afe-bbdf-ee3372fdb5f8
201432,1e050d04-3e59-41a2-8f7f-0a118e8fa448,065X,NORTHERN MAGNUM,2024-06-13T01:14:40.517,FALSE,https://vocab.ices.dk/?codeguid=1e050d04-3e59-41a2-8f7f-0a118e8fa448,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1e050d04-3e59-41a2-8f7f-0a118e8fa448
259122,fedc8637-8414-4df3-81c8-8cd5412fdbf1,0662,HANSA AFRICA,2024-06-13T01:14:47.037,FALSE,https://vocab.ices.dk/?codeguid=fedc8637-8414-4df3-81c8-8cd5412fdbf1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fedc8637-8414-4df3-81c8-8cd5412fdbf1
198406,81c5cad6-cc66-439b-9454-65f6336c9bf4,066B,IFM13,2024-06-13T01:14:53.66,FALSE,https://vocab.ices.dk/?codeguid=81c5cad6-cc66-439b-9454-65f6336c9bf4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/81c5cad6-cc66-439b-9454-65f6336c9bf4
168195,3dab6083-8a58-448f-94d8-9ab7354e6288,066E,OSTFRIESLAND,2024-06-13T01:15:00.227,FALSE,https://vocab.ices.dk/?codeguid=3dab6083-8a58-448f-94d8-9ab7354e6288,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/3dab6083-8a58-448f-94d8-9ab7354e6288
198516,4f4f9422-6127-43f8-a6d0-48e239899fee,066G,NORTHERN JULIE,2024-06-13T01:15:06.867,FALSE,https://vocab.ices.dk/?codeguid=4f4f9422-6127-43f8-a6d0-48e239899fee,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4f4f9422-6127-43f8-a6d0-48e239899fee
232113,fad24964-4e6e-4d72-adb9-665be1b68005,066L,IFM04,2024-06-13T01:15:13.497,FALSE,https://vocab.ices.dk/?codeguid=fad24964-4e6e-4d72-adb9-665be1b68005,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fad24964-4e6e-4d72-adb9-665be1b68005
198770,24523e57-2578-47fe-a953-2e926c16b13d,066P,COMET,2024-06-13T01:15:20.12,FALSE,https://vocab.ices.dk/?codeguid=24523e57-2578-47fe-a953-2e926c16b13d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/24523e57-2578-47fe-a953-2e926c16b13d
253945,8325fd46-9b3c-410d-93cd-a137127c5afa,066Q,HANJIN YANTIAN,2024-06-13T01:15:26.743,FALSE,https://vocab.ices.dk/?codeguid=8325fd46-9b3c-410d-93cd-a137127c5afa,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/8325fd46-9b3c-410d-93cd-a137127c5afa
168107,2c7ce21e-4431-407b-91ca-e3c454971fb7,066T,MSC TORONTO,2024-06-13T01:15:30.163,FALSE,https://vocab.ices.dk/?codeguid=2c7ce21e-4431-407b-91ca-e3c454971fb7,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2c7ce21e-4431-407b-91ca-e3c454971fb7
200138,cc3d016b-fe18-4e9e-808e-ca158338b456,066V,MONTE VERDE,2024-06-13T01:15:33.68,FALSE,https://vocab.ices.dk/?codeguid=cc3d016b-fe18-4e9e-808e-ca158338b456,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cc3d016b-fe18-4e9e-808e-ca158338b456
155096,decd7f58-62b1-4dac-bfd8-36bcef7893a6,066X,DALIAN EXPRESS,2024-06-13T01:15:37.15,FALSE,https://vocab.ices.dk/?codeguid=decd7f58-62b1-4dac-bfd8-36bcef7893a6,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/decd7f58-62b1-4dac-bfd8-36bcef7893a6
168059,f0491b08-a1b0-4e73-a962-7f78e42ae7bb,066Y,LUDWIGSHAFEN EXPRESS,2024-06-13T01:15:40.62,FALSE,https://vocab.ices.dk/?codeguid=f0491b08-a1b0-4e73-a962-7f78e42ae7bb,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f0491b08-a1b0-4e73-a962-7f78e42ae7bb
201624,c645bd6f-78cf-4567-9619-cc43eee0ca04,0673,DUESSELDORF EXPRESS,2024-06-13T01:15:44.01,FALSE,https://vocab.ices.dk/?codeguid=c645bd6f-78cf-4567-9619-cc43eee0ca04,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c645bd6f-78cf-4567-9619-cc43eee0ca04
195496,1b0f0a84-b9f9-4406-8160-ab415b9708f8,0677,RIO NEGRO,2024-06-13T01:15:47.463,FALSE,https://vocab.ices.dk/?codeguid=1b0f0a84-b9f9-4406-8160-ab415b9708f8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1b0f0a84-b9f9-4406-8160-ab415b9708f8
168771,ae14f66c-e794-4f97-921e-4b801569fe61,0679,PRAGUE EXPRESS,2024-06-13T01:15:50.917,FALSE,https://vocab.ices.dk/?codeguid=ae14f66c-e794-4f97-921e-4b801569fe61,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ae14f66c-e794-4f97-921e-4b801569fe61
129580,93cdf152-91e1-446f-936c-a29b0519d54b,067A,MAERSK DAMASCUS,2024-06-13T01:15:54.387,FALSE,https://vocab.ices.dk/?codeguid=93cdf152-91e1-446f-936c-a29b0519d54b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/93cdf152-91e1-446f-936c-a29b0519d54b
129585,c025e323-ec2b-4265-9457-da4ae04a14c2,067B,MAERSK DENTON,2024-06-13T01:15:57.857,FALSE,https://vocab.ices.dk/?codeguid=c025e323-ec2b-4265-9457-da4ae04a14c2,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c025e323-ec2b-4265-9457-da4ae04a14c2
200252,ce11e26f-8ccc-4308-80b1-d7bbf0cd09db,067E,GROSSHERZOGIN ELISABETH,2024-06-13T01:16:02.187,FALSE,https://vocab.ices.dk/?codeguid=ce11e26f-8ccc-4308-80b1-d7bbf0cd09db,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ce11e26f-8ccc-4308-80b1-d7bbf0cd09db
121070,fd390e49-e477-42a8-b4ac-eead08d4c6cd,067F,FIXED PLATFORMS,2024-06-13T01:16:05.657,TRUE,https://vocab.ices.dk/?codeguid=fd390e49-e477-42a8-b4ac-eead08d4c6cd,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fd390e49-e477-42a8-b4ac-eead08d4c6cd
250460,efa91dcf-0651-4b5a-ac74-db3c81902993,067I,ATAIR,2024-06-13T01:16:09.113,FALSE,https://vocab.ices.dk/?codeguid=efa91dcf-0651-4b5a-ac74-db3c81902993,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/efa91dcf-0651-4b5a-ac74-db3c81902993
168777,40ce388e-0794-4cb5-bb01-47125073d03c,067O,WESTWOOD PACIFIC,2024-06-13T01:16:15.787,FALSE,https://vocab.ices.dk/?codeguid=40ce388e-0794-4cb5-bb01-47125073d03c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/40ce388e-0794-4cb5-bb01-47125073d03c
198090,129805dd-272f-4e21-9555-0fdb87d23eed,067P,EVER CHARMING,2024-06-13T01:16:22.493,FALSE,https://vocab.ices.dk/?codeguid=129805dd-272f-4e21-9555-0fdb87d23eed,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/129805dd-272f-4e21-9555-0fdb87d23eed
198408,ff97b12e-1251-4a00-a3a4-4c403527432f,067Z,Hydrograf,2024-06-13T01:16:29.01,FALSE,https://vocab.ices.dk/?codeguid=ff97b12e-1251-4a00-a3a4-4c403527432f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ff97b12e-1251-4a00-a3a4-4c403527432f
198533,a848db68-6bb7-4861-9c94-df32f6f24e4d,0680,FRITHJOF,2024-06-13T01:16:35.59,FALSE,https://vocab.ices.dk/?codeguid=a848db68-6bb7-4861-9c94-df32f6f24e4d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a848db68-6bb7-4861-9c94-df32f6f24e4d
168057,d6876877-760e-4ff1-9899-a87de87d5908,0681,LT CORTESIA,2024-06-13T01:16:42.483,FALSE,https://vocab.ices.dk/?codeguid=d6876877-760e-4ff1-9899-a87de87d5908,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d6876877-760e-4ff1-9899-a87de87d5908
200231,9b6e6b76-11b9-4848-9ae8-553845563719,0682,HANSA VICTORY,2024-06-13T01:16:49.137,FALSE,https://vocab.ices.dk/?codeguid=9b6e6b76-11b9-4848-9ae8-553845563719,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9b6e6b76-11b9-4848-9ae8-553845563719
195482,2a4daeb3-b346-415d-b971-b439d8f5a465,0689,BERLIN EXPRESS,2024-06-13T01:16:55.813,FALSE,https://vocab.ices.dk/?codeguid=2a4daeb3-b346-415d-b971-b439d8f5a465,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2a4daeb3-b346-415d-b971-b439d8f5a465
200192,988e3ce2-c414-40fd-b4f2-7cf09bc8a32e,068B,ITAL CONTESSA,2024-06-13T01:17:02.563,FALSE,https://vocab.ices.dk/?codeguid=988e3ce2-c414-40fd-b4f2-7cf09bc8a32e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/988e3ce2-c414-40fd-b4f2-7cf09bc8a32e
232119,73f6dfb9-589f-4bba-ad69-2caf9bf973a3,068E,DIPSY,2024-06-13T01:17:09.407,FALSE,https://vocab.ices.dk/?codeguid=73f6dfb9-589f-4bba-ad69-2caf9bf973a3,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/73f6dfb9-589f-4bba-ad69-2caf9bf973a3
198407,b788be2b-1427-4c66-8e3e-270190f8e409,068F,IFM12,2024-06-13T01:17:16.05,FALSE,https://vocab.ices.dk/?codeguid=b788be2b-1427-4c66-8e3e-270190f8e409,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b788be2b-1427-4c66-8e3e-270190f8e409
195490,c51a3b68-f2a1-4d4b-a162-4ae4b2bd5319,068N,HANOVER EXPRESS,2024-06-13T01:17:23,FALSE,https://vocab.ices.dk/?codeguid=c51a3b68-f2a1-4d4b-a162-4ae4b2bd5319,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c51a3b68-f2a1-4d4b-a162-4ae4b2bd5319
168110,00cc3792-c2a2-4523-939b-b912d0560610,068T,MSC TEXAS,2024-06-13T01:17:29.783,FALSE,https://vocab.ices.dk/?codeguid=00cc3792-c2a2-4523-939b-b912d0560610,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/00cc3792-c2a2-4523-939b-b912d0560610
121071,0b482c2b-8737-4f8a-a306-f1e13d9fdba0,0690,MULTIPLE SHIPS,2024-06-13T01:17:36.723,TRUE,https://vocab.ices.dk/?codeguid=0b482c2b-8737-4f8a-a306-f1e13d9fdba0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/0b482c2b-8737-4f8a-a306-f1e13d9fdba0
121072,c72618cd-dcf2-4c6e-8baa-6a2fce4174a3,0699,UNKNOWN PLATFORMS,2024-06-13T01:17:43.287,TRUE,https://vocab.ices.dk/?codeguid=c72618cd-dcf2-4c6e-8baa-6a2fce4174a3,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c72618cd-dcf2-4c6e-8baa-6a2fce4174a3
263683,be5a58de-1a98-463f-967b-98a5fe001b68,06A0,BARZAN,2024-06-13T01:17:49.9,FALSE,https://vocab.ices.dk/?codeguid=be5a58de-1a98-463f-967b-98a5fe001b68,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/be5a58de-1a98-463f-967b-98a5fe001b68
121073,2bbba8f2-1618-421b-8d95-22841da1dadc,06A2,ARIANA,2024-06-13T01:17:56.527,FALSE,https://vocab.ices.dk/?codeguid=2bbba8f2-1618-421b-8d95-22841da1dadc,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2bbba8f2-1618-421b-8d95-22841da1dadc
121074,9790d9a3-e879-4cd3-b342-afa998845b1f,06A3,ATAIR,2024-06-13T01:18:03.247,TRUE,https://vocab.ices.dk/?codeguid=9790d9a3-e879-4cd3-b342-afa998845b1f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9790d9a3-e879-4cd3-b342-afa998845b1f
121075,bebd79f1-7525-420d-a031-9fa7d081b568,06A4,ALLIANCE,2024-06-13T01:18:09.92,FALSE,https://vocab.ices.dk/?codeguid=bebd79f1-7525-420d-a031-9fa7d081b568,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/bebd79f1-7525-420d-a031-9fa7d081b568
130392,53c16ffc-89c7-4a9c-8a64-56a688bf9354,06A5,Alkor,2024-06-13T01:18:16.687,FALSE,https://vocab.ices.dk/?codeguid=53c16ffc-89c7-4a9c-8a64-56a688bf9354,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/53c16ffc-89c7-4a9c-8a64-56a688bf9354
130395,9275f1b3-0c51-475c-b073-44b10b5dcc43,06A6,Alkor,2024-06-13T01:18:23.403,FALSE,https://vocab.ices.dk/?codeguid=9275f1b3-0c51-475c-b073-44b10b5dcc43,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9275f1b3-0c51-475c-b073-44b10b5dcc43
130420,e26d44cd-64ef-4bef-a714-0b931c4e525d,06A7,Atair,2024-06-13T01:18:30.513,FALSE,https://vocab.ices.dk/?codeguid=e26d44cd-64ef-4bef-a714-0b931c4e525d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e26d44cd-64ef-4bef-a714-0b931c4e525d
130421,135c43b3-ede3-41a6-9f7b-a4e4101de565,06A8,Atair,2024-06-13T01:18:37.373,FALSE,https://vocab.ices.dk/?codeguid=135c43b3-ede3-41a6-9f7b-a4e4101de565,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/135c43b3-ede3-41a6-9f7b-a4e4101de565
139504,1265d8fe-65c6-468d-a340-56c2621983b5,06A9,Alianca Andes,2024-06-13T01:18:44.017,FALSE,https://vocab.ices.dk/?codeguid=1265d8fe-65c6-468d-a340-56c2621983b5,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1265d8fe-65c6-468d-a340-56c2621983b5
121076,a916843e-4483-415b-91f8-9933916e761b,06AA,ALEMANIA,2024-06-13T01:18:51.017,FALSE,https://vocab.ices.dk/?codeguid=a916843e-4483-415b-91f8-9933916e761b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a916843e-4483-415b-91f8-9933916e761b
121077,37bfcd1c-b7b6-459f-8400-e3fb4c91896f,06AB,ALSTER EXPRESS,2024-06-13T01:18:57.367,FALSE,https://vocab.ices.dk/?codeguid=37bfcd1c-b7b6-459f-8400-e3fb4c91896f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/37bfcd1c-b7b6-459f-8400-e3fb4c91896f
121078,a365b38e-0e55-4a16-9623-2988ca3635bb,06AC,WEGA,2024-06-13T01:19:04.11,FALSE,https://vocab.ices.dk/?codeguid=a365b38e-0e55-4a16-9623-2988ca3635bb,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a365b38e-0e55-4a16-9623-2988ca3635bb
121079,9511fcd6-46f1-4444-af41-c55a11fbfb5e,06AD,ANTON DOHRN I,2024-06-13T01:19:10.94,FALSE,https://vocab.ices.dk/?codeguid=9511fcd6-46f1-4444-af41-c55a11fbfb5e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9511fcd6-46f1-4444-af41-c55a11fbfb5e
121080,76435447-f516-49bb-aeb1-99c8b046ff1f,06AE,AADE,2024-06-13T01:19:17.52,FALSE,https://vocab.ices.dk/?codeguid=76435447-f516-49bb-aeb1-99c8b046ff1f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/76435447-f516-49bb-aeb1-99c8b046ff1f
121081,b0ceb19c-923e-472d-9f35-471bbaa342f1,06AF,A FREYMANN,2024-06-13T01:19:24.21,FALSE,https://vocab.ices.dk/?codeguid=b0ceb19c-923e-472d-9f35-471bbaa342f1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b0ceb19c-923e-472d-9f35-471bbaa342f1
121082,611e8972-0f73-4af6-a78a-07f1f0b30897,06AG,AVON,2024-06-13T01:19:30.757,FALSE,https://vocab.ices.dk/?codeguid=611e8972-0f73-4af6-a78a-07f1f0b30897,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/611e8972-0f73-4af6-a78a-07f1f0b30897
