site_key,depth_m,measurement_type,property,coef_mean,coef_ampl,coef_freq,coef_phase,coef_stdev
083.3 080.0,0,btl_nitrate,NO3,0.524603824,-0.448899575,0.005182355,4.18e-6,0.462932728
083.3 080.0,10,btl_nitrate,NO3,0.705379076,-0.634936654,0.006008457,6.15e-7,0.59337678
083.3 080.0,20,btl_nitrate,NO3,0.72131136,-0.619579082,0.005306856,1.35e-4,0.698536621
083.3 080.0,30,btl_nitrate,NO3,0.788605255,-0.739065885,0.003351851,6.65864e-4,0.931170613
083.3 080.0,50,btl_nitrate,NO3,1.754262602,-2.945587673,3.01901e-4,33.16842624,2.536823348
083.3 080.0,75,btl_nitrate,NO3,6.530073629,-22.52706377,2.06295e-4,31.98239747,6.265110351
083.3 080.0,100,btl_nitrate,NO3,14.22106614,-3.852348457,0.007639095,0.537041386,7.61312172
083.3 080.0,125,btl_nitrate,NO3,18.40016403,-2.255255906,0.009233783,4.18e-5,6.7475506
083.3 080.0,150,btl_nitrate,NO3,22.4471231,-1.7383782,0.010082934,5.21859e-4,4.910219202
083.3 080.0,200,btl_nitrate,NO3,27.54423738,-1.217634557,0.00884532,0.00102,2.520327271
083.3 080.0,250,btl_nitrate,NO3,30.38451773,-0.716391323,0.009919796,1.12496e-4,2.072777899
083.3 080.0,300,btl_nitrate,NO3,33.53631944,-0.837561784,0.008581518,8.12e-5,1.700227098
083.3 080.0,400,btl_nitrate,NO3,37.92613602,-0.261970188,0.023388059,47.18274895,1.041109831
083.3 080.0,500,btl_nitrate,NO3,40.8055217,-0.244608761,0.020841466,31.0383046,0.762601395
083.3 090.0,0,btl_nitrate,NO3,0.204015479,-0.153979583,0.008941491,54.93524253,0.213203063
083.3 090.0,10,btl_nitrate,NO3,0.298332078,-0.261670844,0.006987226,1.42e-7,0.20988838
083.3 090.0,20,btl_nitrate,NO3,0.203949223,-0.159666923,0.008938732,49.36874862,0.22332515
083.3 090.0,30,btl_nitrate,NO3,0.265061211,-0.165327371,0.0058951,2.82703e-4,0.302207326
083.3 090.0,50,btl_nitrate,NO3,0.379673472,-0.157719485,0.026798493,91.51007459,0.779025715
083.3 090.0,75,btl_nitrate,NO3,2.771149939,-0.970308346,0.015207443,81.77257244,3.532947915
083.3 090.0,100,btl_nitrate,NO3,7.02629778,-1.664697563,0.021121514,136.3193216,6.039705703
083.3 090.0,125,btl_nitrate,NO3,13.11220663,-1.819972036,0.02049747,134.8159892,6.7690295130000004
083.3 090.0,150,btl_nitrate,NO3,18.65863507,-1.598199669,0.020306163,134.8541806,5.34887297
083.3 090.0,200,btl_nitrate,NO3,25.33863348,-0.813277792,0.016062662,121.2585898,2.924722043
083.3 090.0,250,btl_nitrate,NO3,28.63116068,-0.823898745,0.019680343,127.4375076,2.323890879
083.3 090.0,300,btl_nitrate,NO3,31.85310562,-0.445154985,0.022692869,125.4347631,1.852541997
083.3 090.0,400,btl_nitrate,NO3,37.16831103,-0.384915729,0.025145703,128.1460812,1.223787456
083.3 090.0,500,btl_nitrate,NO3,40.57578008,-0.229727305,0.021233504,111.3521238,0.886401975
083.3 100.0,0,btl_nitrate,NO3,0.067771771,-0.029793168,0.021585136,167.331648,0.095150877
083.3 100.0,10,btl_nitrate,NO3,0.064662911,-0.028197475,0.015977748,154.2015902,0.091511407
083.3 100.0,20,btl_nitrate,NO3,0.061126098,-0.027666463,0.0195228,166.1334988,0.100640736
083.3 100.0,30,btl_nitrate,NO3,0.076657198,-0.042508294,0.013032426,113.7011846,0.123753816
083.3 100.0,50,btl_nitrate,NO3,0.162804976,-0.070298621,0.006799266,80.57895295,0.216430921
083.3 100.0,75,btl_nitrate,NO3,1.180898195,-0.294024142,0.025405666,97.03903604,1.874408575
083.3 100.0,100,btl_nitrate,NO3,4.619775021,-1.43158505,0.027884497,116.0120071,4.613701749
083.3 100.0,125,btl_nitrate,NO3,10.11744797,-1.497315653,0.022867458,125.1142123,6.370211343
083.3 100.0,150,btl_nitrate,NO3,15.72408504,-1.576169644,0.021888086,132.8748994,6.290150526
083.3 100.0,200,btl_nitrate,NO3,23.47478257,-0.580192139,0.021700027,123.7470712,3.648926804
083.3 100.0,250,btl_nitrate,NO3,27.82661506,-0.508980811,0.012466814,72.95543008,2.378934465
083.3 100.0,300,btl_nitrate,NO3,31.01670756,-0.403687317,0.021964762,143.0020203,1.993683362
083.3 100.0,400,btl_nitrate,NO3,36.81752137,-0.370893462,0.023539475,127.8049218,1.278105788
083.3 100.0,500,btl_nitrate,NO3,40.2970087,-0.271215932,0.028487591,121.5047986,0.74522521
083.3 110.0,0,btl_nitrate,NO3,0.068687686,-0.026926393,0.03,217.9978729,0.074338346
083.3 110.0,10,btl_nitrate,NO3,0.063794219,-0.033901062,0.03,219.5146764,0.079090209
083.3 110.0,20,btl_nitrate,NO3,0.064564459,-0.036754934,0.03,218.871005,0.078814017
083.3 110.0,30,btl_nitrate,NO3,0.062607597,-0.029468177,0.03,223.3616119,0.079362006
083.3 110.0,50,btl_nitrate,NO3,0.069901938,0.08303695,0.03,198.9492966,0.216122481
083.3 110.0,75,btl_nitrate,NO3,0.470096656,0.503633606,0.03,203.8964259,1.21915826
083.3 110.0,100,btl_nitrate,NO3,3.471629452,0.222537576,0.03,359.1938401,3.825371989
083.3 110.0,125,btl_nitrate,NO3,8.649393523,1.231738081,0.017270517,317.0713025,5.819888149
083.3 110.0,150,btl_nitrate,NO3,13.99008911,1.636887283,0.019457613,306.213881,5.785943248
083.3 110.0,200,btl_nitrate,NO3,22.49463267,1.437202218,0.017749772,300.4148555,3.702415488
083.3 110.0,250,btl_nitrate,NO3,26.91876021,1.056085397,0.017257834,293.6550842,2.448947189
083.3 110.0,300,btl_nitrate,NO3,30.62394929,0.752174132,0.017557753,288.4824164,1.964024696
083.3 110.0,400,btl_nitrate,NO3,37.04734255,0.682147266,0.010574716,343.9015027,1.134123592
083.3 110.0,500,btl_nitrate,NO3,40.28691142,0.178274547,0.019144116,284.9765063,0.731142456
086.7 033.0,0,btl_nitrate,NO3,0.973459838,-0.921548717,0.006491443,0.00114,0.588769417
086.7 033.0,10,btl_nitrate,NO3,0.533518334,-0.399836669,0.01480479,173.0957643,1.090324585
086.7 033.0,20,btl_nitrate,NO3,2.855779806,-2.123436179,0.020534891,206.4321057,2.878359628
086.7 033.0,30,btl_nitrate,NO3,7.692137197,-5.344171278,0.021969335,215.7992227,4.149148546
086.7 033.0,50,btl_nitrate,NO3,14.00829082,-7.086160623,0.021491947,219.4997602,4.539236011
086.7 035.0,0,btl_nitrate,NO3,0.275347467,-0.280120924,0.017842819,163,0.539676941
086.7 035.0,10,btl_nitrate,NO3,0.32389348,-0.355504088,0.019436273,170.7518428,0.561195096
086.7 035.0,20,btl_nitrate,NO3,1.191922502,-1.339510931,0.022337366,185.9813977,1.502658401
086.7 035.0,30,btl_nitrate,NO3,4.226665027,-3.993852714,0.022653786,199.0176134,3.704326454
086.7 035.0,50,btl_nitrate,NO3,11.86758888,-5.602970718,0.022960391,209.9863017,4.752769221
086.7 035.0,75,btl_nitrate,NO3,17.29007973,-5.150738527,0.021942137,215.715238,3.992497295
086.7 035.0,100,btl_nitrate,NO3,20.84259653,-4.075683189,0.020565686,219.1819222,2.95586329
086.7 035.0,125,btl_nitrate,NO3,23.28331888,-3.027923816,0.018864659,220.8520153,2.172744939
086.7 035.0,150,btl_nitrate,NO3,25.04671384,-2.53965354,0.018335247,220.0357406,1.83398263
086.7 035.0,200,btl_nitrate,NO3,27.89468244,-1.618403452,0.019965667,205.0389668,1.169333403
086.7 035.0,250,btl_nitrate,NO3,29.9142711,-1.318387955,0.020210226,189.0803875,0.945325571
086.7 035.0,300,btl_nitrate,NO3,31.7564568,-1.176440299,0.020303297,174.9251589,0.965564377
086.7 035.0,400,btl_nitrate,NO3,35.25240439,-0.97173613700000006,0.022221063,159.2390609,1.001728676
086.7 035.0,500,btl_nitrate,NO3,38.15022453,-0.593763801,0.023452482,160.9540758,0.704808545
086.7 040.0,0,btl_nitrate,NO3,0.265036849,-0.228504848,0.016727534,148,0.412604237
086.7 040.0,10,btl_nitrate,NO3,0.32558916,-0.355431248,0.019371711,164,0.609973508
086.7 040.0,20,btl_nitrate,NO3,0.968543063,-0.483436647,0.025410743,205.019933,1.278001947
086.7 040.0,30,btl_nitrate,NO3,3.985355096,-2.010237716,0.023542531,216.7983167,3.45289173
086.7 040.0,50,btl_nitrate,NO3,11.63916774,-4.601677918,0.025975101,206.1425978,4.876726953
086.7 040.0,75,btl_nitrate,NO3,17.91425608,-3.751885416,0.025202457,209.0817578,3.810821065
086.7 040.0,100,btl_nitrate,NO3,21.69610452,-2.715631957,0.025716538,205.0112822,2.796129805
086.7 040.0,125,btl_nitrate,NO3,24.48853626,-1.849007604,0.025147861,203.339833,1.86500237
086.7 040.0,150,btl_nitrate,NO3,26.3387884,-1.662979032,0.025432169,203.154527,1.53271616
086.7 040.0,200,btl_nitrate,NO3,29.01015066,-1.068206114,0.02462837,196.8998481,1.011845045
086.7 040.0,250,btl_nitrate,NO3,31.12502729,-0.932571174,0.024032722,192.9911173,0.910519998
086.7 040.0,300,btl_nitrate,NO3,32.9772839,-1.080717374,0.022875959,186.9476938,0.879237964
086.7 040.0,400,btl_nitrate,NO3,36.29974998,-0.877826488,0.022194315,183.1695853,0.801932266
086.7 040.0,500,btl_nitrate,NO3,38.57670094,-0.427770818,0.023323265,183.7501272,0.62046706
086.7 045.0,0,btl_nitrate,NO3,1.405431798,-1.28753182,0.02165548,200.9865862,1.622365637
086.7 045.0,10,btl_nitrate,NO3,2.025980511,-1.601594303,0.023980972,211.2760218,1.968938626
086.7 045.0,20,btl_nitrate,NO3,3.947064275,-2.703191224,0.025786717,226.2373149,3.252785509
086.7 045.0,30,btl_nitrate,NO3,8.270262323,-5.47147776,0.025888403,228.4070009,5.058997576
086.7 045.0,50,btl_nitrate,NO3,15.47208473,-5.419153811,0.023922762,228.5980018,5.176367515
086.7 045.0,75,btl_nitrate,NO3,20.78947731,-4.064788216,0.022563207,230.9235364,3.732394051
086.7 045.0,100,btl_nitrate,NO3,23.77900434,-2.910476187,0.02200275,231.987811,2.667215366
086.7 045.0,125,btl_nitrate,NO3,25.78718696,-1.945666973,0.021148213,231.8953322,1.879078851
086.7 045.0,150,btl_nitrate,NO3,27.47051849,-1.612482807,0.023634623,224.7297961,1.632890773
086.7 045.0,200,btl_nitrate,NO3,29.91968395,-1.085057288,0.022975507,217.7527085,1.243738757
086.7 045.0,250,btl_nitrate,NO3,31.92722197,-0.955536805,0.021826531,211.5137195,1.13142308
086.7 045.0,300,btl_nitrate,NO3,33.63738508,-0.90249666,0.021325334,202.7765852,1.004741521
086.7 045.0,400,btl_nitrate,NO3,36.51573061,-0.819068975,0.020164265,193.2881984,0.805599456
086.7 045.0,500,btl_nitrate,NO3,38.66465939,-0.411780381,0.022448298,185.7937436,0.615310895
086.7 050.0,0,btl_nitrate,NO3,1.734952432,-1.377816019,0.014681203,212.5506659,2.110434144
086.7 050.0,10,btl_nitrate,NO3,2.318945058,-1.840814289,0.015565588,236.3653938,2.578408928
086.7 050.0,20,btl_nitrate,NO3,6.368190641,-4.594378755,0.026620005,228.8090197,3.902126526
086.7 050.0,30,btl_nitrate,NO3,9.408955023,-5.554665075,0.024984392,234.3230799,4.722937422
086.7 050.0,50,btl_nitrate,NO3,15.15102938,-5.929485248,0.02426427,236.6023243,5.44263027
086.7 055.0,0,btl_nitrate,NO3,1.030984069,-0.828505728,0.017402491,210.7473076,1.32321087
086.7 055.0,10,btl_nitrate,NO3,1.221297378,-1.024792745,0.017716299,205.6847042,1.581234982
086.7 055.0,20,btl_nitrate,NO3,1.344473114,-1.666797378,0.013097015,252.5228325,2.100890498
086.7 055.0,30,btl_nitrate,NO3,4.079802925,-2.687108945,0.024000876,237.0586566,3.299778634
086.7 055.0,50,btl_nitrate,NO3,9.654722143,-5.576729099,0.023219763,260.4031262,4.80699944
086.7 055.0,75,btl_nitrate,NO3,16.34217426,-4.563705103,0.020810127,277.4245966,5.251326798
086.7 055.0,100,btl_nitrate,NO3,21.74253271,-2.617029809,0.021723851,261.4576935,3.594535412
086.7 055.0,125,btl_nitrate,NO3,24.60230837,-1.959631805,0.020754637,262.5947137,2.347721041
086.7 055.0,150,btl_nitrate,NO3,26.5020945,-1.607695585,0.021575325,260.8785011,1.927751667
086.7 055.0,200,btl_nitrate,NO3,29.48045786,-1.089729233,0.023485775,244.2763739,1.432862813
086.7 055.0,250,btl_nitrate,NO3,32.0849728,-1.042533456,0.025880887,234.9776254,1.099636726
086.7 055.0,300,btl_nitrate,NO3,34.21065622,-1.076125047,0.027807177,222.7644948,1.010872295
086.7 055.0,400,btl_nitrate,NO3,37.38496642,-0.74141467,0.03,209.0559007,0.832206547
086.7 055.0,500,btl_nitrate,NO3,39.66500508,-0.338905607,0.03,197.3079089,0.665340708
086.7 060.0,0,btl_nitrate,NO3,0.664372015,-0.550653525,0.01463407,208.8737655,1.064452199
086.7 060.0,10,btl_nitrate,NO3,0.70980367,-0.598358792,0.015398276,208.6577273,1.077065694
086.7 060.0,20,btl_nitrate,NO3,0.799842061,-0.646187638,0.01270794,244.1693041,1.293681036
086.7 060.0,30,btl_nitrate,NO3,2.241466509,-1.580070585,0.026395125,237.6984265,2.057420187
086.7 060.0,50,btl_nitrate,NO3,6.842883945,-3.927119384,0.019641403,289.5655017,5.144964734
086.7 060.0,75,btl_nitrate,NO3,13.54580623,-4.837177138,0.018886342,301.2647822,5.625219687
086.7 060.0,100,btl_nitrate,NO3,19.80687452,-3.422672694,0.018968978,296.5380636,4.267565266
086.7 060.0,125,btl_nitrate,NO3,23.70836625,-2.151998526,0.020043669,290.5663639,2.854042671
086.7 060.0,150,btl_nitrate,NO3,25.82398859,-1.609093648,0.020545723,288.7367957,2.199464968
086.7 060.0,200,btl_nitrate,NO3,28.98693142,-1.006579569,0.024746498,261.0712424,1.451014508
086.7 060.0,250,btl_nitrate,NO3,31.63396472,-1.094317934,0.021494659,278.6158504,1.484673047
086.7 060.0,300,btl_nitrate,NO3,34.26244396,-1.25925582,0.029979492,221.7764829,1.370710543
086.7 060.0,400,btl_nitrate,NO3,37.9748239,-0.915363798,0.03,223.6882389,0.987475346
086.7 060.0,500,btl_nitrate,NO3,40.15531693,-0.595698145,0.03,221.1051259,0.869724883
086.7 070.0,0,btl_nitrate,NO3,0.602680664,-0.497852748,0.005791239,4.78e-8,0.44577476
086.7 070.0,10,btl_nitrate,NO3,0.642722146,-0.541836703,0.006087218,8.76e-6,0.478310764
086.7 070.0,20,btl_nitrate,NO3,0.712479577,-0.547138512,0.005588885,0.762,0.623842993
086.7 070.0,30,btl_nitrate,NO3,0.573871046,-0.284290718,0.008688417,136,0.878604065
086.7 070.0,50,btl_nitrate,NO3,2.78220731,1.52312345,0.011097183,250.0164905,2.575350845
086.7 070.0,75,btl_nitrate,NO3,14.18919895,8.769573714,0.006285335,341.4055515,5.591593361
086.7 070.0,100,btl_nitrate,NO3,18.11117691,5.851575985,0.007650161,301.0848152,5.843888384
086.7 070.0,125,btl_nitrate,NO3,20.68902489,2.624642816,0.010927755,237.9934886,4.564236173
086.7 070.0,150,btl_nitrate,NO3,23.98409755,1.554664681,0.01275144,216.8324723,3.039122229
086.7 070.0,200,btl_nitrate,NO3,29.71130269,2.938038569,0.006313245,359.9927603,1.620875634
086.7 070.0,250,btl_nitrate,NO3,32.11433188,2.267154535,0.006125756,359.9999491,1.538283423
086.7 070.0,300,btl_nitrate,NO3,33.67972171,0.764819415,0.010776379,233.9360509,1.276722029
086.7 070.0,400,btl_nitrate,NO3,37.95803212,0.233262585,0.017765943,180.6740706,0.886046269
086.7 070.0,500,btl_nitrate,NO3,40.53206655,0.17949399,0.019154916,183.4466858,0.836121215
086.7 080.0,0,btl_nitrate,NO3,0.216585321,-0.159350921,0.008867579,106.0781612,0.390580621
086.7 080.0,10,btl_nitrate,NO3,0.216623603,-0.91875809,0.001053651,149.4603297,0.477354541
086.7 080.0,20,btl_nitrate,NO3,0.203864949,-1.081096211,0.001054278,174.7770415,0.488949645
086.7 080.0,30,btl_nitrate,NO3,0.269871057,-1.158240638,0.001084183,174.823837,0.619465641
086.7 080.0,50,btl_nitrate,NO3,1.4931009,0.640272771,8.19409e-4,175.8751262,2.316668513
086.7 080.0,75,btl_nitrate,NO3,8.174050646,3.951676263,0.00681914,359.9627311,4.951892449
086.7 080.0,100,btl_nitrate,NO3,15.46507923,5.667748312,0.007032984,359.9987513,6.469670066
086.7 080.0,125,btl_nitrate,NO3,19.76637943,3.419873856,0.006584149,359.9984975,5.815143839
086.7 080.0,150,btl_nitrate,NO3,23.44985177,1.583649208,0.007399507,359.9983984,3.613953958
086.7 080.0,200,btl_nitrate,NO3,27.41529323,0.897326327,0.005415644,359.9999906,2.229570558
086.7 080.0,250,btl_nitrate,NO3,31.10188745,1.637696317,0.004165145,359.9999121,1.862097688
086.7 080.0,300,btl_nitrate,NO3,33.94313368,2.103328816,0.002528496,359.8339619,1.543103142
086.7 080.0,400,btl_nitrate,NO3,37.99586865,7.101015587,1.90385e-4,248.975693,0.9522957
086.7 080.0,500,btl_nitrate,NO3,40.63604765,2.322373565,1.38814e-4,179.3508699,0.82205035
086.7 090.0,0,btl_nitrate,NO3,0.077736619,-0.040240545,0.017841829,129.4833214,0.142447919
086.7 090.0,10,btl_nitrate,NO3,0.169308083,-0.13847739,0.009649192,56.1,0.208144482
086.7 090.0,20,btl_nitrate,NO3,0.119194145,-0.082862906,0.012596106,107.8489353,0.21199033
086.7 090.0,30,btl_nitrate,NO3,0.131959108,-0.069737773,0.013893443,118.468043,0.2481508
086.7 090.0,50,btl_nitrate,NO3,0.438944186,-0.098890326,0.0044183,0.731632032,0.769135673
086.7 090.0,75,btl_nitrate,NO3,1.991645007,-1.017907529,0.001265451,132.6193508,2.731652831
086.7 090.0,100,btl_nitrate,NO3,6.450822815,-1.492359271,0.02269153,141.6134382,5.879381974
086.7 090.0,125,btl_nitrate,NO3,12.56775232,-1.424036093,0.022889215,138.7670965,6.212610099
086.7 090.0,150,btl_nitrate,NO3,18.28426447,-1.135349154,0.022952308,139.4117556,4.938823737
086.7 090.0,200,btl_nitrate,NO3,25.22347457,-0.458818898,0.03,187.7667515,2.610182637
086.7 090.0,250,btl_nitrate,NO3,28.68963828,-0.390256676,0.03,189.8381773,2.112594534
086.7 090.0,300,btl_nitrate,NO3,31.95289045,-0.352035074,0.026872907,136.6081057,1.657714645
086.7 090.0,400,btl_nitrate,NO3,37.62226023,-0.377564905,0.01119571,1.21058e-4,0.940413807
086.7 090.0,500,btl_nitrate,NO3,40.70524684,-0.278665881,0.012032123,1.89e-4,0.733396559
086.7 100.0,0,btl_nitrate,NO3,0.05809756,0.028724374,0.01048067,101.4738406,0.077339011
086.7 100.0,10,btl_nitrate,NO3,0.031482033,0.042892608,0.003909696,5.53e-8,0.076572358
086.7 100.0,20,btl_nitrate,NO3,0.062211453,-0.025211106,0.017413479,96.09412944,0.103223816
086.7 100.0,30,btl_nitrate,NO3,0.058540184,-0.038162543,0.018331362,109.2483356,0.104621077
086.7 100.0,50,btl_nitrate,NO3,0.160573459,-0.145509828,0.019519809,105.3130121,0.405205086
086.7 100.0,75,btl_nitrate,NO3,1.193340587,-0.937037912,0.024014795,62.27713993,2.432860008
086.7 100.0,100,btl_nitrate,NO3,5.634595415,-1.872355551,0.014753029,49.274019439999996,5.490577378
086.7 100.0,125,btl_nitrate,NO3,10.71636435,-2.182926944,0.015652423,54.33542842,6.216551299
086.7 100.0,150,btl_nitrate,NO3,15.93536617,-1.535762937,0.019806502,62.60088145,5.381856709
086.7 100.0,200,btl_nitrate,NO3,24.28080114,-0.894366352,0.011752312,6.37699e-4,2.837338291
086.7 100.0,250,btl_nitrate,NO3,28.18761474,-0.520737758,0.01209374,2.52e-5,1.893512909
086.7 100.0,300,btl_nitrate,NO3,31.66608565,-0.679231259,0.010687407,3.44674e-4,1.840673132
086.7 100.0,400,btl_nitrate,NO3,37.44440736,-0.695091639,0.011010764,2.98e-6,1.1043112
086.7 100.0,500,btl_nitrate,NO3,40.4664735,-0.23528518,0.013137345,1.17e-5,0.748916307
086.7 110.0,0,btl_nitrate,NO3,0.048224264,-0.010719213,0.021964731,144.2296552,0.058566045
086.7 110.0,10,btl_nitrate,NO3,0.044661799,-0.016975849,0.019452796,136.2900588,0.055580898
086.7 110.0,20,btl_nitrate,NO3,0.044783717,-0.013166164,0.017186405,108.2949726,0.058415726
086.7 110.0,30,btl_nitrate,NO3,0.064992048,-0.033350604,0.009813883,4.741615089,0.062495157
086.7 110.0,50,btl_nitrate,NO3,0.162626278,-0.078197724,0.005829661,3.37e-6,0.288143671
086.7 110.0,75,btl_nitrate,NO3,0.42686969,0.379611378,0.021442567,194.0638121,1.003245235
086.7 110.0,100,btl_nitrate,NO3,3.256097213,1.72630227,0.019294464,224.1088106,3.877410903
086.7 110.0,125,btl_nitrate,NO3,8.434093172,2.565308162,0.021039586,223.6769015,5.554299952
086.7 110.0,150,btl_nitrate,NO3,14.16644353,2.293469048,0.022309258,222.7951384,5.3850972
086.7 110.0,200,btl_nitrate,NO3,23.09550905,0.918815109,0.02073516,228.7723629,2.91366757
086.7 110.0,250,btl_nitrate,NO3,27.20357193,0.801533634,0.020531018,259.096074,2.022499335
086.7 110.0,300,btl_nitrate,NO3,31.83607012,1.634442119,0.008842967,359.9981651,1.488002436
086.7 110.0,400,btl_nitrate,NO3,36.85913105,0.586131151,0.017818285,242.6167571,0.968908688
086.7 110.0,500,btl_nitrate,NO3,40.42742597,0.448487429,0.016550207,245.1842281,0.840544584
090.0 028.0,0,btl_nitrate,NO3,0.196348935,-0.197270624,0.018178497,167.7887025,0.462861764
090.0 028.0,10,btl_nitrate,NO3,0.432046303,-0.49701667,0.019725479,184.9640663,0.909820067
090.0 028.0,20,btl_nitrate,NO3,2.665133175,-2.876801845,0.022206651,196.4072793,3.083805955
090.0 028.0,30,btl_nitrate,NO3,6.729805599,-4.815281682,0.021368874,208.3899629,4.950703308
090.0 028.0,50,btl_nitrate,NO3,13.16794897,-5.93751285,0.020291462,214.7659175,4.888063326
090.0 030.0,0,btl_nitrate,NO3,0.124479845,-0.077197359,0.008544484,0.001735271,0.089119467
090.0 030.0,10,btl_nitrate,NO3,0.115214339,-0.06776583,0.016846258,145.1601232,0.271484723
090.0 030.0,20,btl_nitrate,NO3,0.322595568,-0.227845874,0.018221504,215.8381677,0.700882985
090.0 030.0,30,btl_nitrate,NO3,2.683092735,-2.621153985,0.021184893,194.6895734,3.06718231
090.0 030.0,50,btl_nitrate,NO3,10.60144458,-5.641967818,0.021599372,210.0374404,4.482697123
090.0 030.0,75,btl_nitrate,NO3,16.36737363,-4.512900039,0.021340146,212.1227809,4.058349763
090.0 030.0,100,btl_nitrate,NO3,20.14409445,-3.602871402,0.020204421,214.797096,3.0980013
090.0 030.0,125,btl_nitrate,NO3,23.00205181,-2.723700526,0.02111877,208.7371127,2.274314113
090.0 030.0,150,btl_nitrate,NO3,25.13906593,-2.00717097,0.020638616,209.2637346,1.699484681
090.0 030.0,200,btl_nitrate,NO3,27.93142962,-1.339558015,0.021459669,199.9048193,1.278517237
090.0 030.0,250,btl_nitrate,NO3,30.12543873,-1.144365443,0.022073175,192.3803715,1.029993222
090.0 030.0,300,btl_nitrate,NO3,32.00714352,-1.038526061,0.022163448,182.4843751,1.05355485
090.0 030.0,400,btl_nitrate,NO3,35.48921775,-1.067223146,0.021867997,166.9697713,0.952281044
090.0 030.0,500,btl_nitrate,NO3,38.29615385,-0.718881243,0.023811078,158.77183110000001,0.862719725
090.0 035.0,0,btl_nitrate,NO3,0.31674756,-0.289664505,0.007339928,2.21e-5,0.21492341
090.0 035.0,10,btl_nitrate,NO3,0.30761837,-0.272589183,0.007050335,6.79e-8,0.230031784
090.0 035.0,20,btl_nitrate,NO3,0.31803205,-0.187092588,0.011343303,158.6132185,0.616506628
090.0 035.0,30,btl_nitrate,NO3,1.911735225,-0.919256521,0.024801035,193.8898529,2.450146877
090.0 035.0,50,btl_nitrate,NO3,9.164487377,-3.826887246,0.026064247,204.9618104,4.702643744
090.0 035.0,75,btl_nitrate,NO3,16.26773521,-3.711530457,0.025808091,205.7689207,3.975146894
090.0 035.0,100,btl_nitrate,NO3,20.74404534,-2.606722931,0.024253905,211.2256666,2.719797377
